DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
222109191,05/15/2022 12:00:00 AM,05/14/2022 12:00:00 AM,1105,21,Topanga,2146,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,38,F,H,108.0,PARKING LOT,,,IC,Invest Cont,745.0,,,,7100    MILWOOD                      AV,,34.1992,-118.5943
220214175,07/19/2022 12:00:00 AM,07/19/2022 12:00:00 AM,1100,2,Rampart,266,1,310,BURGLARY,1822 0344 1606,94,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310.0,,,,1700 W  8TH                          ST,,34.0529,-118.2733
211406616,02/16/2021 12:00:00 AM,02/16/2021 12:00:00 AM,1430,14,Pacific,1452,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0443,72,F,H,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,AA,Adult Arrest,930.0,,,,3400    VIA DOLCE,,33.9809,-118.4633
231509443,05/08/2023 12:00:00 AM,05/08/2023 12:00:00 AM,1600,15,N Hollywood,1532,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0416 1814 0447 1276,39,F,W,108.0,PARKING LOT,306.0,ROCK/THROWN OBJECT,IC,Invest Cont,626.0,,,,6000    LAUREL CANYON                BL,,34.1797,-118.4014
200122550,12/19/2020 12:00:00 AM,12/19/2020 12:00:00 AM,1315,1,Central,146,2,940,EXTORTION,0337 1822 0422,43,M,H,406.0,OTHER STORE,511.0,VERBAL THREAT,IC,Invest Cont,940.0,,,,400 S  LOS ANGELES                  ST,,34.0467,-118.247
230706213,02/18/2023 12:00:00 AM,02/18/2023 12:00:00 AM,1415,7,Wilshire,701,2,901,VIOLATION OF RESTRAINING ORDER,2038,33,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,901.0,,,,600 N  SWEETZER                     AV,,34.0819,-118.3703
241910454,07/27/2024 12:00:00 AM,07/27/2024 12:00:00 AM,400,19,Mission,1925,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,27,F,H,119.0,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440.0,,,,12500    RALSTON                      AV,,34.2974,-118.4528
210711323,07/27/2021 12:00:00 AM,07/27/2021 12:00:00 AM,1900,7,Wilshire,765,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,1200 S  LONGWOOD                     AV,,34.0513,-118.341
222014302,08/25/2022 12:00:00 AM,08/25/2022 12:00:00 AM,2000,20,Olympic,2002,1,210,ROBBERY,0334 0344 0355 1300 1822,25,M,H,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,210.0,,,,ROSEWOOD,WESTERN,34.0793,-118.3091
211214089,06/10/2021 12:00:00 AM,06/06/2021 12:00:00 AM,2200,12,77th Street,1243,2,624,BATTERY - SIMPLE ASSAULT,1259 1251 0448 0913,17,M,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,2000 W  GAGE                         AV,,33.9819,-118.3134
230809257,05/06/2023 12:00:00 AM,05/06/2023 12:00:00 AM,1400,8,West LA,827,2,755,BOMB SCARE,1822 0404,0,X,X,210.0,RESTAURANT/FAST FOOD,511.0,VERBAL THREAT,IC,Invest Cont,755.0,,,,11700    BARRINGTON                   CT,,34.0647,-118.4694
221008593,04/29/2022 12:00:00 AM,04/29/2022 12:00:00 AM,2040,10,West Valley,1063,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,0,M,W,217.0,AUTO REPAIR SHOP,,,IC,Invest Cont,745.0,,,,18500    VENTURA                      BL,,34.1688,-118.5361
241708485,04/19/2024 12:00:00 AM,04/17/2024 12:00:00 AM,1940,17,Devonshire,1749,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,10300    SOPHIA                       AV,,34.2584,-118.4875
240316747,12/03/2024 12:00:00 AM,12/02/2024 12:00:00 AM,601,3,Southwest,379,2,354,THEFT OF IDENTITY,0100 1822,37,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,1000 W  38TH                         ST,,34.0169,-118.2915
201306569,02/15/2020 12:00:00 AM,02/15/2020 12:00:00 AM,1935,13,Newton,1333,1,210,ROBBERY,0906 0216 0355 0344 0342 1309 0913 0334,16,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,2800 S  CENTRAL                      AV,,34.0174,-118.2621
221515909,10/10/2022 12:00:00 AM,10/10/2022 12:00:00 AM,1130,15,N Hollywood,1535,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1402 0411,24,F,W,102.0,SIDEWALK,200.0,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,230.0,998.0,,,HATTERAS                     ST,LANKERSHIM                   BL,34.1758,-118.3812
220100710,06/05/2022 12:00:00 AM,06/04/2022 12:00:00 AM,1920,1,Central,128,2,762,LEWD CONDUCT,2004 1822 0528,0,X,X,108.0,PARKING LOT,,,IC,Invest Cont,762.0,,,,2ND,CENTRAL,34.0477,-118.2394
200404039,01/02/2020 12:00:00 AM,01/01/2020 12:00:00 AM,1636,4,Hollenbeck,416,2,850,INDECENT EXPOSURE,0529 2004,37,M,H,203.0,OTHER BUSINESS,,,IC,Invest Cont,850.0,,,,JOHNSTON,BROADWAY,34.0812,-118.2032
221517679,11/21/2022 12:00:00 AM,11/20/2022 12:00:00 AM,1925,15,N Hollywood,1523,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344,44,F,W,506.0,ABANDONED BUILDING ABANDONED HOUSE,,,IC,Invest Cont,331.0,,,,6400    BABCOCK                      AV,,34.1869,-118.4063
241708432,04/17/2024 12:00:00 AM,04/15/2024 12:00:00 AM,1137,17,Devonshire,1764,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 1300,0,X,X,404.0,DEPARTMENT STORE,,,IC,Invest Cont,343.0,,,,9300    TAMPA                        AV,,34.244,-118.5583
241809618,05/01/2024 12:00:00 AM,05/01/2024 12:00:00 AM,1845,18,Southeast,1842,2,624,BATTERY - SIMPLE ASSAULT,1822 0400 0342,36,X,X,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,104TH,BROADWAY,33.9347,-118.2761
211207194,02/19/2021 12:00:00 AM,02/19/2021 12:00:00 AM,2230,12,77th Street,1273,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1402 1307,0,X,X,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,998.0,,,WESTERN,MANCHESTER,33.96,-118.309
231014038,09/22/2023 12:00:00 AM,09/22/2023 12:00:00 AM,750,10,West Valley,1043,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,0552 1300 1309 1251 1258 0913 2038,10,M,W,704.0,ELEMENTARY SCHOOL,,,AA,Adult Arrest,902.0,,,,18600    COLLINS                      ST,,34.1745,-118.5384
240706071,02/17/2024 12:00:00 AM,02/17/2024 12:00:00 AM,1445,7,Wilshire,755,1,310,BURGLARY,1607 1822 0321 0344,38,M,W,501.0,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310.0,,,,1200    MASSELIN                     AV,,34.0534,-118.3568
201304284,01/06/2020 12:00:00 AM,01/04/2020 12:00:00 AM,2000,13,Newton,1331,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1402 1300 1309 1218 2004 0416,52,M,H,101.0,STREET,311.0,HAMMER,IC,Invest Cont,230.0,998.0,,,31ST                         ST,BROADWAY,34.0215,-118.2723
230907187,03/21/2023 12:00:00 AM,03/11/2023 12:00:00 AM,2147,9,Van Nuys,904,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 1414,0,X,X,404.0,DEPARTMENT STORE,,,IC,Invest Cont,442.0,,,,14900    RAYMER                       ST,,34.2131,-118.4584
240119205,09/29/2024 12:00:00 AM,09/29/2024 12:00:00 AM,2305,1,Central,182,2,888,TRESPASSING,0910,0,X,X,932.0,MTA - BLUE LINE - PICO,,,IC,Invest Cont,888.0,,,,1200 S  FLOWER                       ST,,34.0415,-118.2655
201421791,12/18/2020 12:00:00 AM,10/11/2020 12:00:00 AM,1000,14,Pacific,1432,2,354,THEFT OF IDENTITY,1822,49,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,900    SUPERBA                      AV,,33.9948,-118.4588
230125605,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1520,1,Central,164,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0444 0400,29,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236.0,,,,100 W  7TH                          ST,,34.0446,-118.2507
231421185,12/01/2023 12:00:00 AM,11/25/2023 12:00:00 AM,1158,14,Pacific,1469,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394,34,F,F,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440.0,,,,5700 W  CENTINELA                    AV,,33.9764,-118.381
201115432,11/05/2020 12:00:00 AM,11/01/2020 12:00:00 AM,100,11,Northeast,1124,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,61,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745.0,,,,3300    ANDRITA                      ST,,34.119,-118.2422
220318536,10/15/2022 12:00:00 AM,10/15/2022 12:00:00 AM,1000,3,Southwest,356,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0416 0447,40,F,B,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,626.0,,,,1400 W  35TH                         PL,,34.0237,-118.3002
200116483,08/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,2330,1,Central,147,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,52,M,H,101.0,STREET,,,IC,Invest Cont,331.0,,,,300    WINSTON                      ST,,34.0451,-118.2439
231016614,12/01/2023 12:00:00 AM,11/30/2023 12:00:00 AM,2046,10,West Valley,1063,1,310,BURGLARY,1822 1609 0344 1420 0202 0216 0209 0206 1414,44,M,O,108.0,PARKING LOT,,,IC,Invest Cont,310.0,,,,18500    VENTURA                      BL,,34.1688,-118.5361
201614411,11/03/2020 12:00:00 AM,11/02/2020 12:00:00 AM,315,16,Foothill,1668,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0397,0,M,W,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440.0,,,,7300    FOOTHILL                     BL,,34.2499,-118.2908
210706990,03/23/2021 12:00:00 AM,03/22/2021 12:00:00 AM,1900,7,Wilshire,763,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329 1300,72,F,B,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745.0,,,,5600    SATURN                       ST,,34.0485,-118.3609
211207559,02/25/2021 12:00:00 AM,02/25/2021 12:00:00 AM,800,12,77th Street,1249,1,220,ATTEMPTED ROBBERY,1309 0355 0216 0353 0334 1100 0430 1822 0342 0326,31,M,B,301.0,GAS STATION,102.0,HAND GUN,IC,Invest Cont,220.0,,,,GAGE                         AV,FIGUEROA                     ST,33.9824,-118.2827
201818440,10/07/2020 12:00:00 AM,10/07/2020 12:00:00 AM,845,18,Southeast,1802,1,761,BRANDISH WEAPON,0334 0432 0344 0115 1402 1822,26,M,B,101.0,STREET,112.0,TOY GUN,IC,Invest Cont,761.0,998.0,,,GRAND                        AV,89TH                         ST,33.956,-118.2803
242012293,10/04/2024 12:00:00 AM,10/04/2024 12:00:00 AM,550,20,Olympic,2029,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,28,F,F,102.0,SIDEWALK,,,IC,Invest Cont,740.0,,,,300 S  VIRGIL                       AV,,34.069,-118.2868
210609593,05/10/2021 12:00:00 AM,04/30/2021 12:00:00 AM,1230,6,Hollywood,645,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0352 1822,53,M,H,404.0,DEPARTMENT STORE,,,IC,Invest Cont,440.0,,,,7000    HOLLYWOOD                    BL,,34.1015,-118.3425
240811170,10/04/2024 12:00:00 AM,10/04/2024 12:00:00 AM,1830,8,West LA,882,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300 1822,31,F,C,108.0,PARKING LOT,,,IC,Invest Cont,331.0,,,,11200 W  OLYMPIC                      BL,,34.039,-118.44
230718932,12/23/2023 12:00:00 AM,12/23/2023 12:00:00 AM,1635,7,Wilshire,742,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329 1822 0919,24,M,W,101.0,STREET,,,IC,Invest Cont,740.0,,,,6300 W  OLYMPIC                      BL,,34.0611,-118.3681
221308038,03/16/2022 12:00:00 AM,03/13/2022 12:00:00 AM,110,13,Newton,1323,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329 1822 1612,53,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,800 E  23RD                         ST,,34.0236,-118.2587
230912406,07/30/2023 12:00:00 AM,07/30/2023 12:00:00 AM,415,9,Van Nuys,961,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0429 0416 0446,19,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626.0,,,,15000    VALLEYHEART                  DR,,34.1605,-118.4607
240612074,09/23/2024 12:00:00 AM,09/23/2024 12:00:00 AM,220,6,Hollywood,646,1,210,ROBBERY,1501 1822 0344 2006 1300,0,X,X,203.0,OTHER BUSINESS,511.0,VERBAL THREAT,AO,Adult Other,210.0,,,,6600 W  SUNSET                       BL,,34.098,-118.3332
210405820,02/19/2021 12:00:00 AM,02/19/2021 12:00:00 AM,1230,4,Hollenbeck,427,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1309 0329 0913,0,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,740.0,,,,4600 N  HUNTINGTON DR,,34.0852,-118.186
201807778,03/06/2020 12:00:00 AM,03/02/2020 12:00:00 AM,1200,18,Southeast,1827,1,121,"RAPE, FORCIBLE",1402 1415 2000 1814 0913 0533 1251 1259,14,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121.0,812.0,998.0,,9500    GRAPE                        ST,,33.9506,-118.2363
200706288,02/18/2020 12:00:00 AM,02/18/2020 12:00:00 AM,350,7,Wilshire,752,1,330,BURGLARY FROM VEHICLE,1300 0344 1601,69,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330.0,,,,ALVIRA                       ST,PICO                         BL,34.0528,-118.373
200605876,02/09/2020 12:00:00 AM,02/09/2020 12:00:00 AM,1040,6,Hollywood,666,1,210,ROBBERY,1414 2004 0945 1822 0400 0432 0334 0443 0104 0325,0,X,X,403.0,DRUG STORE,200.0,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,210.0,,,,6100 W  SUNSET                       BL,,34.098,-118.3223
232106353,03/03/2023 12:00:00 AM,03/02/2023 12:00:00 AM,1454,21,Topanga,2129,2,624,BATTERY - SIMPLE ASSAULT,0416,13,F,H,104.0,DRIVEWAY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,7700    WINNETKA                     AV,,34.2107,-118.571
200505156,01/28/2020 12:00:00 AM,01/28/2020 12:00:00 AM,1450,5,Harbor,567,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0446 1251 1313 0429 0419 0319 1309 0416 1259 0913,17,F,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627.0,,,,400 W  14TH                         ST,,33.7289,-118.2846
201310886,05/15/2020 12:00:00 AM,05/15/2020 12:00:00 AM,530,13,Newton,1361,1,210,ROBBERY,1822 1300 0400,51,M,H,108.0,PARKING LOT,216.0,SCISSORS,AA,Adult Arrest,210.0,,,,4700 S  BROADWAY,,34.001,-118.2783
222016919,11/02/2022 12:00:00 AM,07/28/2022 12:00:00 AM,1200,20,Olympic,2024,2,649,DOCUMENT FORGERY / STOLEN FELONY,0924 1822 0929,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,649.0,,,,3700 W  6TH                          ST,,34.0636,-118.3029
231112805,08/29/2023 12:00:00 AM,08/25/2023 12:00:00 AM,1530,11,Northeast,1102,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1402 0385 0344,0,X,X,121.0,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,331.0,998.0,,,3900    CHEVY CHASE                  DR,,34.1338,-118.273
201905940,02/11/2020 12:00:00 AM,02/11/2020 12:00:00 AM,300,19,Mission,1964,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,AA,Adult Arrest,510.0,,,,9200    TOBIAS                       AV,,34.2373,-118.4516
201217887,08/04/2020 12:00:00 AM,08/04/2020 12:00:00 AM,600,12,77th Street,1241,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1813 2000 0913 0444,34,F,O,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,6600    CRENSHAW                     BL,,33.9796,-118.3309
241911283,08/30/2024 12:00:00 AM,08/30/2024 12:00:00 AM,1045,19,Mission,1974,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,14700    NORDHOFF                     ST,,34.2354,-118.4535
201515055,09/11/2020 12:00:00 AM,09/10/2020 12:00:00 AM,600,15,N Hollywood,1581,1,310,BURGLARY,1612 1402 1414 0329 1822 2003 2004 0344,66,M,O,123.0,PARKING UNDERGROUND/BUILDING,,,AA,Adult Arrest,310.0,,,,13200    MOORPARK                     ST,,34.1504,-118.4207
210706657,03/14/2021 12:00:00 AM,03/13/2021 12:00:00 AM,1000,7,Wilshire,719,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,50,M,W,104.0,DRIVEWAY,,,IC,Invest Cont,745.0,,,,400 N  LARCHMONT                    BL,,34.0777,-118.3236
230811134,06/21/2023 12:00:00 AM,06/21/2023 12:00:00 AM,1410,8,West LA,853,1,210,ROBBERY,0429 1822 1300 1307 0344 0416 1309,66,M,O,103.0,ALLEY,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210.0,,,,11300    SANTA MONICA                 BL,,34.0464,-118.4488
242014132,12/18/2024 12:00:00 AM,09/12/2024 12:00:00 AM,1100,20,Olympic,2054,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 2032,18,M,H,222.0,LAUNDROMAT,,,IC,Invest Cont,440.0,,,,3300    SAN MARINO                   ST,,34.0545,-118.3031
201812317,06/09/2020 12:00:00 AM,06/08/2020 12:00:00 AM,1900,18,Southeast,1831,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,12600 S  HOOVER                       ST,,33.9191,-118.287
221713404,09/09/2022 12:00:00 AM,09/09/2022 12:00:00 AM,1715,17,Devonshire,1747,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1202 0913 0561 0602 1609,75,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740.0,,,,16700    CHATSWORTH                   ST,,34.2647,-118.4957
211114755,10/29/2021 12:00:00 AM,10/26/2021 12:00:00 AM,2110,11,Northeast,1142,1,330,BURGLARY FROM VEHICLE,0344 1300,42,M,B,101.0,STREET,,,IC,Invest Cont,330.0,,,,N  VERMONT                      AV,FINLEY                       AV,34.1077,-118.2918
202017643,11/26/2020 12:00:00 AM,11/25/2020 12:00:00 AM,1700,20,Olympic,2025,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,300 S  ALEXANDRIA                   AV,,34.0672,-118.2979
231404469,01/07/2023 12:00:00 AM,01/07/2023 12:00:00 AM,1735,14,Pacific,1409,2,624,BATTERY - SIMPLE ASSAULT,0416 2004,27,F,W,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,VENICE,ROBERTSON,34.0282,-118.3903
210615727,09/11/2021 12:00:00 AM,09/11/2021 12:00:00 AM,230,6,Hollywood,625,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1202 1814 2000 0400 0416 0913,60,M,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626.0,,,,2000    CANTATA                      DR,,34.1083,-118.3441
240505880,02/19/2024 12:00:00 AM,02/19/2024 12:00:00 AM,1454,5,Harbor,518,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0325,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,442.0,,,,200 E  PACIFIC COAST                HY,,33.798,-118.2604
201225677,12/03/2020 12:00:00 AM,12/03/2020 12:00:00 AM,1300,12,77th Street,1256,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0445,33,F,H,108.0,PARKING LOT,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230.0,,,,900 W  FLORENCE                     AV,,33.9746,-118.2895
212112048,07/31/2021 12:00:00 AM,07/30/2021 12:00:00 AM,2100,21,Topanga,2142,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,6900    WOODLAKE                     AV,,34.1888,-118.6369
220310387,05/10/2022 12:00:00 AM,03/29/2022 12:00:00 AM,1,3,Southwest,314,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,3200 W  ADAMS                        BL,,34.0326,-118.3189
211010889,08/03/2021 12:00:00 AM,07/31/2021 12:00:00 AM,2030,10,West Valley,1065,1,330,BURGLARY FROM VEHICLE,1822 1609 0344,58,M,O,707.0,GARAGE/CARPORT,,,IC,Invest Cont,330.0,,,,5300    NEWCASTLE                    AV,,34.1667,-118.5244
222110595,06/15/2022 12:00:00 AM,06/01/2022 12:00:00 AM,800,21,Topanga,2189,2,354,THEFT OF IDENTITY,0930,35,F,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,20500    VENTURA                      BL,,34.1677,-118.5808
221419777,12/05/2022 12:00:00 AM,12/05/2022 12:00:00 AM,1250,14,Pacific,1409,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 1822 0416 0919,26,F,O,108.0,PARKING LOT,307.0,VEHICLE,IC,Invest Cont,230.0,,,,8900    VENICE                       BL,,34.0293,-118.3882
221707078,03/25/2022 12:00:00 AM,03/25/2022 12:00:00 AM,2030,17,Devonshire,1782,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 1309 0216 2024 0209 0378,0,X,X,409.0,BEAUTY SUPPLY STORE,,,IC,Invest Cont,343.0,,,,8800    CORBIN                       AV,,34.2302,-118.5623
211007845,05/09/2021 12:00:00 AM,05/09/2021 12:00:00 AM,1815,10,West Valley,1005,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0602 2003 0329 0913 0562 1202,70,F,H,104.0,DRIVEWAY,,,AO,Adult Other,740.0,,,,18000    KESWICK                      ST,,34.2113,-118.5245
201412741,06/24/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1400,14,Pacific,1432,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,AO,Adult Other,510.0,,,,700    MILWOOD                      AV,,33.9925,-118.4635
230705795,02/09/2023 12:00:00 AM,01/23/2023 12:00:00 AM,1744,7,Wilshire,777,2,946,OTHER MISCELLANEOUS CRIME,,0,X,X,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,946.0,,,,1600    CRENSHAW                     BL,,34.0429,-118.3329
220416508,12/19/2022 12:00:00 AM,12/16/2022 12:00:00 AM,1730,4,Hollenbeck,438,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108.0,PARKING LOT,,,IC,Invest Cont,420.0,,,,2400 N  EASTERN                      AV,,34.0728,-118.1804
200614054,08/17/2020 12:00:00 AM,08/15/2020 12:00:00 AM,1830,6,Hollywood,647,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0601 1307 1609,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,740.0,,,,5800 W  SUNSET                       BL,,34.0998,-118.3211
241904169,01/05/2024 12:00:00 AM,01/05/2024 12:00:00 AM,1715,19,Mission,1951,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2004 1218 2000 0913 1814 0448 0401 1300,53,F,H,505.0,MOTEL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,10600 N  SEPULVEDA                    BL,,34.2631,-118.4674
231912794,08/14/2023 12:00:00 AM,04/04/2023 12:00:00 AM,2235,19,Mission,1908,2,354,THEFT OF IDENTITY,0928,41,M,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,13400    CRANSTON                     AV,,34.3154,-118.4227
200320497,11/17/2020 12:00:00 AM,11/17/2020 12:00:00 AM,845,3,Southwest,308,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325 0104,19,X,X,203.0,OTHER BUSINESS,,,AA,Adult Arrest,442.0,,,,900 W  23RD                         ST,,34.0334,-118.2799
231218289,08/25/2023 12:00:00 AM,08/25/2023 12:00:00 AM,300,12,77th Street,1256,1,210,ROBBERY,0908 1215 1822 0302 0342 0334 0337 1309 0370 0443,20,F,B,101.0,STREET,115.0,ASSAULT WEAPON/UZI/AK47/ETC,IC,Invest Cont,210.0,,,,76TH                         ST,FIGUEROA                     ST,33.9708,-118.2827
220110593,04/19/2022 12:00:00 AM,04/19/2022 12:00:00 AM,5,1,Central,171,1,210,ROBBERY,1822 0334 0344 0444,20,M,H,102.0,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,210.0,,,,FRANCISCO,OLYMPIC,34.0454,-118.2658
